koi_prad,koi_period,koi_steff,koi_srad,label
-0.02087847757830102,-0.010800384788012526,0.5593736299318867,-0.10611803126518901,0
-0.03315276779979071,-0.027942255884242102,-0.2889439948291553,-0.11527027524020585,1
-0.03280822631988925,-0.02582960076329396,-0.8647251881058805,-0.1465543091911725,1
-0.03320908708015922,-0.05201148925598467,-0.8647251881058805,-0.1465543091911725,1
-0.03306000663212494,-0.04469875220879523,-0.8851974083112752,-0.15021520678117925,1
-0.03297387126214957,-0.03224951049481105,-0.15459504973125268,-0.15487453098664233,1
-0.03338467071895516,0.012064312770321243,-0.15459504973125268,-0.15487453098664233,1
-0.03004195578414191,-0.052980746728963725,0.006623684386230386,-0.10761567118837356,0
-0.03192036942937393,-0.05467256884827352,-0.2006575451933907,-0.13623723416478986,0
-0.033391296516645574,-0.05332581529453054,0.4710871802961221,-0.12641937244613546,1
-0.029972384908392574,-0.04197289960837245,0.46980766653328493,-0.11077735547065214,0
-0.03311301301364824,-0.05264142447259246,0.0923511064963206,-0.1067836490088266,1
-0.0322649109092754,-0.02564803466404468,-0.30557767374603845,-0.11360623088111187,1
-0.0332521547651469,-0.05043737260696187,-0.1469179671542297,-0.15670497978164571,1
-0.03261939108571248,-0.05360545029453502,0.5977590428170017,-0.10412117803427624,1
-0.03004195578414191,-0.05458624283896021,-0.22368879292445973,-0.12874903454886702,1
-0.03165533752175742,-0.03127176799645916,-0.853209564240346,-0.17035014352621627,0
-0.03346086739239491,-0.05393183957508046,0.2215819965428745,-0.13507240311342408,1
-0.033010313149446836,-0.05337640937863686,0.00918271191190472,-0.1187647683943032,1
-0.03277841023028239,-0.04817054637816315,0.00918271191190472,-0.1187647683943032,1
-0.033069945328660554,-0.03692064105838577,-0.7393328393478381,-0.16069868624347125,1
-0.03321239997900443,-0.046528637930499446,0.18831463870910814,-0.11926398170203137,1
-0.03349399638084697,-0.05135741084589997,0.0923511064963206,-0.1067836490088266,1
-0.029107718309793706,-0.051120118390063016,0.5133111344697486,-0.12858263011295762,0
-0.03342442550509764,-0.044420170610386354,-2.022685143473517,-0.185326542758062,1
-0.03337141912357434,-0.05079437276993927,-2.022685143473517,-0.185326542758062,1
-0.03342773840394284,-0.029389911354330812,-2.022685143473517,-0.185326542758062,1
-0.03209264016932467,-0.05390275978458167,-0.2684717746237606,-0.15304408219163898,1
-0.031599018241388915,-0.026412328205189198,-0.3337269765284561,-0.1577034063971021,0
-0.03342773840394284,-0.055015654228826504,-1.9932563269282622,-0.19381316898944126,1
-0.030366619870972136,-0.04889984181060252,0.050127152322694074,-0.1339075720620583,0
-0.03331178694436062,-0.054945182072816956,-0.8979925459396468,-0.16036587737165245,1
-0.027643417020212478,-0.05127145928974966,-0.8979925459396468,-0.16036587737165245,0
-0.03390479583765257,-0.05412215102089796,0.0923511064963206,-0.1067836490088266,0
-0.03320908708015922,-0.0480065719345125,-2.583112171596196,-0.20895597265719643,1
-0.03232785598733432,-0.051769966930621095,0.3648875379806372,-0.1230912837279475,1
-0.03247693643536861,-0.051245700462363306,-0.28382593977780657,-0.14339262490889396,1
-0.03344761579701408,-0.04225736645924185,-2.085381317852538,-0.19447878673307886,1
-0.0334542415947045,-0.049155151180106715,-2.085381317852538,-0.19447878673307886,1
-0.03320577418131402,-0.047410664160557225,-0.19170094885353053,-0.1628619439102934,1
-0.03313620330556468,-0.02384623878492837,0.18831463870910814,-0.11926398170203137,1
-0.026947708262719135,-0.054192582499566655,-0.5269335547168684,-0.15271127331982018,0
-0.02334327431913458,-0.05547775225853867,0.03605250093148523,-0.12575375470249786,0
-0.03305338083443452,-0.05466491433265827,0.6489395933304883,-0.10861409780382995,1
-0.032987122857530395,-0.05129290551131715,0.6489395933304883,-0.10861409780382995,1
-0.03346418029124012,-0.046072319931319335,0.11794138175306394,-0.14156217611389058,0
-0.03322896447323046,-0.05034859897646746,-0.4514422427094755,-0.1565385753457363,1
-0.03330516114667021,-0.011427823199153784,-0.4514422427094755,-0.1565385753457363,1
-0.031635460128686184,-0.04724707424893331,0.11282332670171527,-0.1347395942416053,1
-0.018655522453167532,-0.05562225216020665,0.3968753820515664,-0.06484973115965853,0
-0.024615427475693834,-0.048965232301235236,0.28171914339622134,-0.11127656877838031,0
-0.0334045481120264,-0.05479402519031449,-0.2403224718413429,-0.11094375990656151,1
-0.033169332294016744,-0.05162387547657492,-0.06886762762116248,-0.17467665885986058,1
-0.024973220550976123,-0.05636361504193059,-0.5781141052303551,-0.18183204960396465,0
-0.03152613446679437,-0.04906798321929274,0.35976948292928856,-0.14855116242208527,0
-0.033437677100478465,-0.041666342521120295,-2.2478795657328585,-0.2056278839390085,1
-0.03348074478546615,-0.022093146849329906,-2.2478795657328585,-0.2056278839390085,1
-0.03365301552541688,-0.03872950456460023,0.18831463870910814,-0.11926398170203137,1
-0.03368945741271415,-0.050833629254752,-2.2478795657328585,-0.2056278839390085,1
-0.03165533752175742,-0.05377748249226461,-0.19170094885353053,-0.15886823744846787,1
-0.03331841274205104,-0.03993850423046939,-0.39898217843315165,-0.16552441488484376,1
-0.030863554697753093,-0.055478582461854456,-0.21473219658459955,-0.10362196472654803,1
-0.02958146284465822,-0.04199602328942148,0.004064656860556052,-0.13706925634433687,0
-0.028299370991563346,-0.05104415453979205,-0.06374957256981381,-0.15054801565299802,0
-0.03323559027092088,-0.04993132279548998,-0.4578398115236613,-0.15121363339663563,0
-0.029687475607704825,-0.0489582547905072,-0.10213498545492883,-0.1172671284711186,0
-0.031138525301905223,0.05060032104023372,-0.28382593977780657,-0.14339262490889396,1
-0.033825286265367606,-0.052077487568332026,0.18831463870910814,-0.11926398170203137,1
-0.030048581581832323,-0.011498248427608307,-0.28382593977780657,-0.14339262490889396,1
-0.0334542415947045,-0.03484857553404187,-0.28382593977780657,-0.14339262490889396,1
-0.025576168140803688,-0.055542362009609984,-0.05607248999279081,-0.13540521198524288,0
-0.03352381247045383,-0.05445606161751723,-1.3304681977786095,-0.16602362819257196,0
-0.03034342957905569,-0.0555016418710416,0.2906757397360815,-0.13906610957524962,1
-0.03325878056283732,-0.05311285128111592,-0.6868727750715142,-0.15337689106345778,0
-0.032957306767923536,-0.04133253384450024,-1.0259439222233635,-0.16103149511529005,1
-0.033414486808562016,-0.054193852012319604,-2.2478795657328585,-0.2056278839390085,1
-0.024062173368544364,-0.054818070938292204,0.2804396296333842,-0.13141150552341738,0
-0.03305338083443452,-0.042723556342782826,0.08723305144497193,-0.1124413998297461,1
-0.03352381247045383,-0.05302410523637855,0.17935804236924796,-0.05436625169736652,1
-0.03317264519286195,-0.04938990670682943,0.08723305144497193,-0.1124413998297461,1
-0.03275521993836595,-0.02780731209700432,0.08723305144497193,-0.1124413998297461,1
-0.030250668411389913,-0.054054931451766715,-0.7124630503282576,-0.15570655316618934,1
-0.03156588925293685,-0.030589764908430708,-0.25311760946971457,-0.14272700716525635,0
-0.03225828511158499,-0.05089126686944031,0.34057677648673107,-0.10711645788064539,1
-0.033490683482001765,-0.03873860694285223,-2.5076208595888034,-0.20046934642581715,1
-0.033391296516645574,-0.05061683243198795,-2.5779941165448474,-0.20163417747718296,1
-0.02497653344982133,-0.02819761341006556,-0.16866970112246152,-0.13257633657478313,0
-0.024118492648912873,-0.05321932099568541,0.967538520276943,-0.15021520678117925,0
-0.029564898350432186,-0.05388844464304781,-0.24672004065552874,-0.15021520678117925,0
-0.03312957750787427,-0.04564575176777464,0.17935804236924796,-0.05436625169736652,1
-0.03296724546445916,-0.0403532156807926,-0.1354023432886952,-0.12142723936885354,1
-0.030661467868195503,-0.050762939579750976,-0.021525618396187295,-0.1585354285766491,0
-0.009979040377571984,-0.05592594678648149,0.6668527860102087,-0.12292487929203812,0
-0.030439503645566673,-0.04517636724707541,-0.922303307433553,-0.14905037572981347,1
-0.03338798361780037,-0.050624880920135625,-1.082242527788199,-0.16585722375666256,1
-0.03360332204273878,-0.05316372082269509,-1.082242527788199,-0.16585722375666256,1
-0.03327865795590856,-0.05192691621296581,0.08851256520780909,-0.14638790475526312,1
-0.03280822631988925,-0.05221913895474748,0.5133111344697486,-0.12176004824067234,0
-0.02539064580547213,-0.05486328990339757,0.07315840005376309,-0.14405824265253153,0
-0.031108709212298368,-0.054418542328109686,-0.8596071330545318,-0.1560393620380081,1
-0.03243055585153572,-0.04520658955754359,-0.5832321602817038,-0.1517128467043638,1
-0.03373583799654704,-0.05073380594690136,0.17935804236924796,-0.05436625169736652,1
-0.03193362102475476,-0.03322226122837322,-0.5832321602817038,-0.1517128467043638,1
-0.030018765492225465,-0.05377118434505171,0.1320160331442728,-0.13823408739570264,0
-0.028252990407730456,-0.04973872809593731,-0.04711589365293064,-0.15104722896072623,0
-0.02367125130481001,-0.0537359225914938,0.43398128117384427,-0.14305981603707515,0
-0.03147312808527107,-0.038974052061053845,0.0411705559828339,-0.057361531543735675,1
-0.03307325822750576,-0.046781329301670595,0.0411705559828339,-0.057361531543735675,1
-0.03331841274205104,-0.052084435443364635,0.0411705559828339,-0.057361531543735675,1
-0.03355031566121548,-0.05512996621643389,0.0411705559828339,-0.057361531543735675,1
-0.03358013175082234,-0.05431387451387177,0.17935804236924796,-0.05436625169736652,1
-0.03320246128246881,-0.01889945538998819,0.0411705559828339,-0.057361531543735675,1
-0.033308474045515415,-0.04788305916861389,-0.9568501790301566,-0.16186351729483703,1
-0.033301848247825,-0.014567922555991727,-0.9568501790301566,-0.16186351729483703,1
-0.028435199844216805,-0.05491025600116426,-1.1679699498982892,-0.17101576126985385,0
-0.03334160303396748,-0.05073733211064383,-1.2012373077320555,-0.1580362152689209,1
-0.033596696245048366,-0.053591234775061405,-1.2012373077320555,-0.1580362152689209,1
-0.021388664000462805,-0.0530556210729495,0.4672486390076106,-0.1232576881638569,0
-0.03135717662568885,-0.04880971003449309,-0.41049780229868615,-0.15570655316618934,1
-0.03230135279657267,-0.05326231228091504,0.13841360195845862,-0.14172858054979998,1
-0.03320577418131402,-0.05387797000337704,-0.06886762762116248,-0.1297474611643234,1
-0.03308982272173179,-0.050549703873077854,-0.8851974083112752,-0.15021520678117925,1
-0.03308982272173179,-0.04583508364948827,-0.8851974083112752,-0.15021520678117925,1
-0.033361480427038716,-0.05179173583092106,-0.5832321602817038,-0.1517128467043638,0
-0.033321725640896235,-0.04716750853180439,-1.2856852160793086,-0.17351182780849483,1
-0.03321239997900443,-0.029674264233571307,-1.2856852160793086,-0.17351182780849483,1
-0.03202969509126575,-0.05355683754405447,0.4685281527704478,-0.09879623608517553,1
-0.03264589427647414,-0.053916891594491874,0.025816390828787894,-0.12492173252295088,1
-0.03284466820718652,-0.044461489441100954,0.21902296901720014,-0.1234240925997663,1
-0.029501953272373264,-0.03586177802083716,0.19855074881180548,-0.15703778865346452,1
-0.03157251505062726,0.0038968223280751975,-0.25183809570687743,-0.08165657918650764,1
-0.025201810571295363,-0.05432403582165994,-0.9453345551646221,-0.17051654796212568,0
-0.03332835143858665,-0.03797039965275909,0.01430076696325339,-0.06851062874966528,1
-0.033268719259372935,-0.04893780377356392,-0.26335371957241194,-0.13490599867751468,1
-0.03286785849910296,-0.04464472765620586,-0.5985863254357497,-0.15021520678117925,1
-0.030578645397065344,0.12012465192607684,-1.870423005695894,-0.17833755644986735,0
-0.033238903169766076,-0.051084505920969185,-0.7726001971816044,-0.15670497978164571,1
-0.03308319692404138,-0.02951674102692139,-0.7726001971816044,-0.15670497978164571,1
-0.03331841274205104,-0.04361399680565943,-0.7726001971816044,-0.15670497978164571,1
-0.033444302898168875,-0.014696681837977068,-2.704665979065727,-0.20596069281082724,1
-0.03031692638829404,-0.02567146355214744,-0.2364839305528314,-0.1633611572180216,1
-0.02937937601510063,-0.026914752615221818,0.531224327149469,-0.12725139462568244,0
-0.033268719259372935,-0.05241423641777473,-0.6011453529614241,-0.15021520678117925,1
-0.031370428221069675,-0.01984560373752965,-0.103414499217766,0.05462865382328857,1
-0.03333166433743186,-0.041691983354173366,-0.6011453529614241,-0.15021520678117925,1
-0.027785871670556354,-0.0464991435579452,-0.012569022056327123,-0.13740206521615567,0
-0.03320577418131402,-0.04887187851199953,-0.9722043441842025,-0.15420891324300476,0
-0.033619886536964814,-0.055020068041361926,-0.5653189676019834,-0.15287767775572958,1
-0.029243547162447165,-0.05231226794681136,-0.22368879292445973,-0.15354329549936716,0
-0.03321902577669484,-0.05432296623034629,0.240774702985432,-0.13124510108750798,1
-0.03305669373327973,-0.05346591303444592,-0.23008636173864555,-0.13340835875433013,1
-0.0331958354847784,-0.041673770520792276,-0.23008636173864555,-0.13340835875433013,1
-0.03320246128246881,-0.04937835031407611,-0.23008636173864555,-0.13340835875433013,1
-0.031112022111143573,0.03247934505330816,-0.32477038018859594,-0.11094375990656151,0
-0.03150956997256834,0.0859001266542504,-0.103414499217766,0.05462865382328857,1
-0.03263926847878372,-0.054552785244712014,0.5363423822008176,-0.11776634177884682,0
-0.03279166182566322,-0.036883130482714854,-0.3580377380223623,-0.13307554988251133,1
-0.032261598010430194,-0.018080350647385873,-0.3580377380223623,-0.13307554988251133,1
-0.03328197085475376,-0.05227426233574679,-0.3580377380223623,-0.13307554988251133,1
-0.03347080608893053,-0.05491108113432908,-0.3580377380223623,-0.13307554988251133,1
-0.033069945328660554,-0.040945460471104964,-0.8186626926437425,-0.1628619439102934,1
-0.033527125369299034,-0.054284064334673796,-0.7726001971816044,-0.15670497978164571,1
-0.03351387377391821,-0.05226674930259284,-2.091778886666724,-0.1928147423739849,1
-0.03354037696467986,-0.0499639059366743,-2.091778886666724,-0.1928147423739849,1
-0.026487215323235447,-0.047000748744869265,0.21518442772868865,-0.15304408219163898,0
-0.03328859665244418,-0.04130305227656841,-0.04711589365293064,-0.07733006385286331,0
-0.03128429285109431,-0.0315208930217989,-0.7137425640910948,-0.13290914544660193,1
-0.03343436420163326,-0.05162670096373676,-0.7137425640910948,-0.13290914544660193,1
-0.03330516114667021,-0.05343930839993651,0.06036326242539141,-0.10095949375199768,1
-0.033308474045515415,-0.05324860791012996,-0.922303307433553,-0.14905037572981347,1
-0.033573505953131924,-0.048314529681872914,-0.922303307433553,-0.14905037572981347,1
-0.03321902577669484,-0.0535339554672744,-2.3924646209334584,-0.20163417747718296,0
0.1609300981477807,-0.05145319777338224,-0.12132769189748634,-0.14971599347345105,0
-0.033315099843205825,-0.052234811400492555,-1.8499507854904993,-0.18233126291169288,1
-0.03336479332588392,-0.04767566531429872,-1.8499507854904993,-0.18233126291169288,1
-0.03361657363811961,-0.0410839790107197,-1.8499507854904993,-0.18233126291169288,1
-0.01299709122555501,-0.05009481189225326,0.631026400650768,0.11237099308384936,0
-0.033040129239053695,-0.039022395482148545,-1.0080307295436433,-0.16768767255166592,1
-0.03324552896745649,-0.05184015844512139,0.30475039112729035,-0.0710066952883062,1
-0.03302687764367287,-0.048925547509669945,-0.7495689494505354,-0.13989813175479662,1
-0.033497309279692175,-0.05372201843113678,-0.7495689494505354,-0.13989813175479662,0
-0.03320577418131402,-0.053393511062998826,0.3840802444231947,-0.12775060793341064,1
-0.032536568614582324,-0.050745520925165474,0.13329554690710996,-0.1335747631902395,0
-0.03258626209726042,0.11330039327265742,-0.8186626926437425,-0.1628619439102934,1
-0.026937769566183517,-0.05523036516811042,-0.6369717383208647,-0.1873233959889748,0
-0.030098275064510415,-0.054681850939288665,-1.1347025920645228,-0.18133283629623648,0
-0.03270883935453306,-0.04962401740505519,-0.7802772797586275,-0.1580362152689209,1
-0.03305006793558932,-0.048062881458109996,-0.08038325148669699,-0.05286861177418193,1
-0.03311963881133865,-0.04135381302905659,-0.7802772797586275,-0.1580362152689209,1
-0.03351056087507301,-0.05419692072287205,-0.7802772797586275,-0.1580362152689209,1
-0.03351718667276342,-0.05069444707006411,-2.551124327525267,-0.2094551859649246,1
-0.03365964132310729,-0.04765208864781645,-2.551124327525267,-0.2094551859649246,1
-0.03365632842426208,-0.04096541092696176,-2.551124327525267,-0.2094551859649246,1
-0.03327534505706335,-0.0511437348145607,0.1819170698949223,-0.1347395942416053,1
-0.03271546515222347,-0.05594669303576004,-0.3004596186946898,-0.1562057664739175,0
-0.030605148587826994,-0.050039501921157324,-0.4795915454918932,-0.1473863313707195,1
-0.03112196080767919,-0.050628435083219195,0.6489395933304883,-0.10861409780382995,1
-0.03292086488062627,-0.04919914172638103,0.4557330151420761,-0.12109443049703476,1
-0.029727230393847302,-0.0433185371707163,1.4281634748983232,-0.06019040695419541,1
-0.0324736235365234,-0.047156625423180235,-2.2478795657328585,-0.19764047101535742,0
-0.03250343962613026,0.006183967214930335,-2.2350844281044866,-0.20296541296445814,0
-0.031781227677875265,-0.052944784833037925,0.20238929010031698,-0.15004880234526985,1
-0.03347411898777573,-0.05503982760569803,-1.5441469961724164,-0.18016800524487073,1
-0.0334575544935497,-0.03575196284878918,-1.5441469961724164,-0.18016800524487073,1
-0.03323559027092088,-0.047187779238085814,0.20750734515166566,-0.017091658053661585,1
-0.030459381038637913,-0.053392764863700336,-0.13668185705153235,-0.12542094583067906,0
-0.03271546515222347,-0.04452913271736059,-0.6600029860519337,-0.14838475798617587,1
-0.03310638721595783,-0.051970101344744266,-0.6600029860519337,-0.14838475798617587,1
-0.029740481989228126,-0.05515878330088575,0.1895941524719453,-0.10794848006019236,1
-0.03334822883165789,-0.049376024975165925,-2.3041781712976936,-0.20296541296445814,1
-0.033537064065834656,-0.05282304156405895,-2.3041781712976936,-0.20296541296445814,1
-0.03326540636052773,-0.04079553185159029,0.30475039112729035,-0.0710066952883062,1
-0.03334160303396748,-0.04164400972368081,-2.3041781712976936,-0.20296541296445814,1
-0.03370270900809497,-0.05136656011948939,-2.7456104194765163,-0.21927304768357903,1
-0.03378553147922513,-0.054219077042794696,-2.7456104194765163,-0.21927304768357903,1
-0.033719273502321005,-0.04518173658713825,-2.7456104194765163,-0.21927304768357903,1
-0.0325763234007248,-0.046349253060091626,0.3009118498387789,-0.09763140503380976,0
-0.0331428291032551,-0.053629399966636106,0.47364620782179645,-0.12142723936885354,1
-0.03295068097023312,0.022083740846696613,0.47364620782179645,-0.12142723936885354,1
-0.03331178694436062,-0.04856833486788218,-1.9267216112607293,-0.18932024921988755,1
-0.03369608321040456,-0.05170027462331887,-1.9267216112607293,-0.18932024921988755,1
-0.03059189699244617,-0.053637869128213146,-0.06630860009548815,-0.15554014873027994,1
-0.033467493190085316,-0.05378443647440532,-0.057352003755627975,-0.1648587971412062,0
-0.03347411898777573,-0.025122796185586084,-1.5441469961724164,-0.18016800524487073,1
-0.03355031566121548,-0.053236860667064505,-1.5441469961724164,-0.18016800524487073,1
-0.0335072479762278,-0.04905531455065359,-1.5441469961724164,-0.18016800524487073,1
-0.03265252007416455,-0.052354567942020314,0.20238929010031698,-0.15004880234526985,0
-0.033268719259372935,-0.05133428037068382,-0.8672842156315549,-0.14821835355026647,1
-0.03328197085475376,-0.0434735661365704,-0.8672842156315549,-0.14821835355026647,1
-0.03372921219885663,-0.053588544508158746,-0.8672842156315549,-0.14821835355026647,1
-0.033185896788242776,-0.04432336046470308,-0.23008636173864555,-0.14355902934480336,1
-0.03304675503674411,-0.03411950753162647,-0.23008636173864555,-0.14355902934480336,1
-0.033636451031190846,-0.053106928193955696,-0.23008636173864555,-0.14355902934480336,1
-0.03306331953097014,-0.032930543023929115,0.20750734515166566,-0.017091658053661585,1
-0.03321239997900443,0.01795961637242725,-0.23008636173864555,-0.14355902934480336,1
-0.03057533249822014,-0.05316880219661504,-0.18786240756501904,-0.08631590339197076,1
0.14493210962427902,-0.04442984583253012,-1.9446348039404497,-0.18915384478397815,0
-0.0331991483836236,-0.05265654203688098,-0.6510463897120736,-0.15437531767891416,1
-0.03328528375359897,-0.054827750879190326,-0.17634678369948453,-0.14971599347345105,0
-0.03088674498966954,-0.05183262871650803,0.5325038409123062,-0.10345556029063865,1
-0.025957151508002423,-0.05441521542197415,-0.2326453892643199,-0.16236273060256523,0
-0.029578149945813013,-0.053807701557746265,0.4173476022569611,-0.11360623088111187,1
-0.032904300386400236,-0.05380770513689672,0.29323476726175585,-0.12708499018977304,0
-0.029694101405395235,-0.027866418885896346,-0.25183809570687743,-0.14139577167798117,1
-0.02506929461748711,-0.028523586729192762,0.554255574880538,-0.10528600908564201,0
-0.032781723129127596,-0.05421278657985374,-0.12516623318599784,-0.13057948334387037,1
-0.03263926847878372,-0.05166179446275801,0.28683719844757,-0.14355902934480336,0
-0.030449442342102295,-0.02699400458913182,-0.6088224355384471,-0.13790127852388384,1
-0.02426094729925675,-0.01816576020612215,0.7039586851324866,-0.09679938285426276,0
-0.033225651574385257,-0.040359542205716074,-0.2889439948291553,-0.1698509302184881,1
-0.0332488418663017,-0.04899278739911508,-0.6536054172377479,-0.15870183301255847,1
-0.03310970011480303,-0.04312020510122787,-0.6536054172377479,-0.15870183301255847,1
-0.03352381247045383,-0.05386132905914942,-0.6536054172377479,-0.15870183301255847,1
-0.03311301301364824,-0.052834522154796254,-0.3529196829710136,-0.1405637494984342,1
-0.02722930466456168,-0.03136923807844549,0.1895941524719453,0.011197096050935947,0
-0.03305006793558932,-0.052393224684243275,0.24333373051110632,-0.13939891844706842,1
-0.03274196834298512,-0.0271193129916614,0.6630142447216972,-0.11610229741975285,0
-0.02528794594127073,-0.04173068640132752,0.5133111344697486,-0.12176004824067234,0
-0.03282147791527008,-0.054324119962040084,0.3840802444231947,-0.12159364380476294,1
-0.019496998759849955,-0.03878978218823554,0.6207902905480707,-0.1339075720620583,0
-0.03338798361780037,-0.05415804297391523,-0.19681900390487922,-0.07965972595559487,1
-0.0334045481120264,-0.05232157588158548,-0.19681900390487922,-0.07965972595559487,1
-0.033566880155441514,-0.055482369543192495,-0.19681900390487922,-0.07965972595559487,1
-0.03332503853974145,-0.0486932767390318,-0.19681900390487922,-0.07965972595559487,1
-0.03303350344136328,-0.05212246227458813,-0.7956314449126735,-0.1691853124748505,1
-0.030631651778588648,-0.05401511047940823,-0.23392490302715707,-0.12225926154840053,1
-0.026175802831786048,-0.05430860006737462,-0.32860892147710746,-0.15271127331982018,0
-0.0327320296464495,-0.05233089658426892,-0.18658289380218188,-0.11127656877838031,1
-0.033232277372075666,-0.04739672939722759,-0.18658289380218188,-0.11127656877838031,1
-0.03307657112635097,-0.04265075743403497,-0.18658289380218188,-0.11127656877838031,1
-0.0322649109092754,-0.041067058522628916,0.41990662978263543,-0.0784948949042291,1
-0.03235767207694118,-0.024752915988539428,0.41990662978263543,-0.0784948949042291,1
-0.03276184573605636,0.008973161985978159,0.41990662978263543,-0.0784948949042291,1
-0.033444302898168875,-0.04949076034098249,0.41990662978263543,-0.0784948949042291,0
-0.03338135782010995,-0.04960276728526844,-2.718740630456936,-0.21145203919583735,1
-0.03367620581733333,-0.056027391429258055,-2.718740630456936,-0.21145203919583735,1
-0.030568706700529726,-0.05299313613770414,-0.24672004065552874,-0.12492173252295088,1
-0.033179270990552366,-0.04108649770767,-0.21729122411027388,-0.1412293672420718,1
-0.03305338083443452,-0.049244476046224304,-0.46423738033784717,-0.119097577266122,1
-0.03360663494158399,-0.05591307066572661,-0.46423738033784717,-0.119097577266122,1
-0.033497309279692175,-0.052414837326192044,-0.46423738033784717,-0.119097577266122,1
-0.02116669977783398,0.02044906199074349,-0.8442529679004859,0.8969679083966566,0
-0.03295068097023312,-0.0505937668864721,0.24205421674826916,-0.08132377031468885,1
-0.01978522095938291,-0.04246191900605567,0.24205421674826916,-0.08132377031468885,1
-0.033401235213181196,-0.053516404584170923,0.24205421674826916,-0.08132377031468885,1
-0.031728221296351965,0.010828628870745462,1.0404708047586615,-0.08548388121242376,0
-0.03331841274205104,-0.03528732850584339,-0.19937803143055355,-0.15254486888391078,1
-0.03280491342104404,0.5851620708239957,0.9496253275972226,-0.06984186423694046,0
-0.03364970262657167,-0.056180110936481197,-0.09829644416641733,-0.12891543898477642,0
-0.03347743188662094,-0.05119422813100891,0.06420180371390291,-0.16086509067938065,0
-0.022246704801371264,-0.056362876957720756,0.5888024464771415,-0.11061095103474272,0
-0.014355379752089628,-0.0564121872686658,-0.8084265825410452,0.009033838384113764,0
-0.02626856399945182,-0.04929358450042637,0.5197087032839345,-0.13507240311342408,0
-0.03241067845846448,-0.05321369019107708,1.6290471356637586,0.29175497499417946,0
-0.02956158545158698,-0.0435756837435479,0.66173473095886,-0.09929544939290375,0
-0.022693946145474125,-0.05370805313601292,-1.143659188404383,1.9840880881927476,0
0.010160071702437693,-0.056297106420050765,3.6033368717215075,0.3864390990266264,0
-0.02626525110060662,-0.056303029332636555,-0.15971310478260137,-0.1468871180629913,0
-0.024860581990239106,-0.05571958593252941,0.06548131747674008,-0.13756846965206504,0
0.0,-0.05614615899165064,1.1637109881459467e-15,-3.6949207229274766e-17,0
-0.02635138647058198,-0.05478180601936619,0.3085889324158019,-0.13773487408797444,0
0.09961827921954595,-0.05448818762768751,3.049307412413014,0.08408223897925186,0
-0.03154601185986561,0.11171832785345073,0.21262540020301432,-0.08215579249423581,1
-0.033672892918488115,-0.05602958688404251,-1.2012373077320555,-0.16935171691075993,0
-0.03161226983676974,-0.052376543338397495,0.08339451015646042,0.45017199797992546,0
-0.033268719259372935,-0.0511325339842188,0.43781982246235573,-0.09197365421289026,1
